,polarity,id,date,query,user,tweet
1334098,positive,2016619680,Wed Jun 03 07:05:08 PDT 2009,NO_QUERY,SamanthaSRiches,im so tired im off to my bed for a few hours. all i want to do is sleep these days. zzzzzzzz haha. so its a goodbye for now 
431271,negative,2064510963,Sun Jun 07 06:28:07 PDT 2009,NO_QUERY,karramill,Leaving my benjamin is harder than what i thought.  im going to miss him.
60887,negative,1686544415,Sun May 03 05:52:24 PDT 2009,NO_QUERY,Fruvous,"@Bluebie : Sorry about your test, and ouch, that seems harsh. "
802351,positive,1468221855,Tue Apr 07 00:23:00 PDT 2009,NO_QUERY,laj_89,@fuelsource Hi! 
51516,negative,1678975496,Sat May 02 08:13:06 PDT 2009,NO_QUERY,shawtyslim,Made a list of all the hollywood chicks I like... Thay all look the same 
806208,positive,1468785301,Tue Apr 07 03:43:26 PDT 2009,NO_QUERY,Sadkinz,@amandapalmer You are full of win.  Just wanted to let you know 
608519,negative,2223371373,Thu Jun 18 08:11:27 PDT 2009,NO_QUERY,JamesP777,@aaronfuller  You're mean  come onnnn
696705,negative,2253605191,Sat Jun 20 08:26:57 PDT 2009,NO_QUERY,runningbears,hmmm.. seems the Runningbear sim is not available yet 
473417,negative,2177067890,Mon Jun 15 05:22:51 PDT 2009,NO_QUERY,reneegollman,Water heater broke and flooded my garage/living room! There goes my off day 
1136174,positive,1976571828,Sat May 30 18:28:34 PDT 2009,NO_QUERY,NickGilkerson,Goin to mexico with alec and peeps tomorrow yay 
746349,negative,2282973761,Mon Jun 22 12:02:37 PDT 2009,NO_QUERY,ahxoxo,its fizzy its ginger its phenomonal...its IRN BRU!!!! Tryin to find my friend sophie on twitter...hav u guys seen her... 
1390147,positive,2053192091,Sat Jun 06 03:38:05 PDT 2009,NO_QUERY,iranindya,Nyisz! I didnt hide ur cell-phone case! Yuke did it... well i just put it in her bag 
1545477,positive,2182125497,Mon Jun 15 12:45:20 PDT 2009,NO_QUERY,stephanyee,break time  i want 2 go home haha i think i'm gunna talk to my mom:A
1184868,positive,1982682489,Sun May 31 11:41:40 PDT 2009,NO_QUERY,pleasebeminexo,@Jonasbrothers yay! we can't wait to see you guys! 
34276,negative,1564755786,Mon Apr 20 04:48:45 PDT 2009,NO_QUERY,bloodbelieve,"i just mean, if i wanted it to be sunny then i wouldn't live in england "
894728,positive,1692410706,Sun May 03 19:56:18 PDT 2009,NO_QUERY,sellthelie,@minervasrevenge I downloaded it.    Being an Aussie means the wait was going to be ginormous.
957307,positive,1825436209,Sun May 17 05:41:39 PDT 2009,NO_QUERY,StephMarieee,wakin up early!! runnin errrands 
233374,negative,1979359041,Sun May 31 02:42:18 PDT 2009,NO_QUERY,joshx413,Bed finally. 6am  lol
711983,negative,2258391436,Sat Jun 20 15:51:04 PDT 2009,NO_QUERY,lygd,This actually broke my heart when I saw it. http://news.bbc.co.uk/1/hi/uk/8071217.stm I hope he gets home safely 
176904,negative,1965475106,Fri May 29 15:59:17 PDT 2009,NO_QUERY,trumpets,/me really sad that /me can't go to Java One 
80009,negative,1752116344,Sat May 09 21:05:19 PDT 2009,NO_QUERY,vice_kartel,has work at 8 
651957,negative,2238057649,Fri Jun 19 06:45:40 PDT 2009,NO_QUERY,buburen,Finally it's Friday!! I am so happy. Work is too tiring  really need a break!! &gt;&lt;
271731,negative,1990071118,Mon Jun 01 03:47:05 PDT 2009,NO_QUERY,ophelia1880,"My uncle's funeral today  Goodbye John, you were one of the best xx"
1459222,positive,2063735276,Sun Jun 07 03:52:12 PDT 2009,NO_QUERY,Inferis,@Inventis Neent. 
1281867,positive,2001779541,Tue Jun 02 02:02:44 PDT 2009,NO_QUERY,animagus,"Bored - waiting on my boss, so I can ask him a question and he's gone awol. To use initiative or not to use initiative? "
1266918,positive,1999746915,Mon Jun 01 20:44:59 PDT 2009,NO_QUERY,JunieSol,@Peifen15 ooo enjoying life.. wow..  fellowship of the educators? haha..
1302714,positive,2008626021,Tue Jun 02 14:24:48 PDT 2009,NO_QUERY,pparalitici,Happy - ready to go home 
599046,negative,2220436872,Thu Jun 18 03:04:34 PDT 2009,NO_QUERY,lilmshenry,Loves how busy it is today! Going to be a long couple of days 
618458,negative,2227535010,Thu Jun 18 13:19:08 PDT 2009,NO_QUERY,ballermexican,Xbox live I can't get on nooo this suck I'm going to buy a new xbox now crap 
930991,positive,1770683441,Mon May 11 21:58:14 PDT 2009,NO_QUERY,smartestgames,Someone somewhere liked Yubotu http://bit.ly/PpaW8  
161841,negative,1957410722,Fri May 29 00:25:01 PDT 2009,NO_QUERY,CarismaLogan,missin my bro.. 
1226455,positive,1990842586,Mon Jun 01 05:52:05 PDT 2009,NO_QUERY,mayglyca,i now love livin` this life with an inspiration. 
1258595,positive,1997946806,Mon Jun 01 17:43:57 PDT 2009,NO_QUERY,nickb,"@camcavers it's very modern. I'll have to sit in my new space for a while to see if I like it or not, though. "
126592,negative,1834551557,Mon May 18 03:22:03 PDT 2009,NO_QUERY,Boddingtons,@aussiecynic good at work...  
280983,negative,1992195568,Mon Jun 01 08:21:34 PDT 2009,NO_QUERY,veganhope,I think I may have to take a sick day  anyone have a good soup recipe?
894013,positive,1692099216,Sun May 03 19:16:28 PDT 2009,NO_QUERY,vitafamiliae,@thereisaseason A belated thank you for the #followfriday  mention. 
920157,positive,1753938104,Sun May 10 04:13:10 PDT 2009,NO_QUERY,GillyMcIvor,"@DoctorCuriosity I don't remember eating the half I managed,I must have passed out as soon as I saw my bed "
1296276,positive,2003979249,Tue Jun 02 07:28:09 PDT 2009,NO_QUERY,Quinnovator,"Should I challenge @Ginaschreck on digital native misconceptions? Nah, she's doing good overall.   #astd09"
1292484,positive,2003049968,Tue Jun 02 05:46:18 PDT 2009,NO_QUERY,kjr1953,"@Radio702 Thats Ratcliffe, but it sounds the same "
200193,negative,1971614679,Sat May 30 07:30:25 PDT 2009,NO_QUERY,DCFanOlivia,Watching David Cook on VH1...where is DCO??? 
798140,negative,2328434885,Thu Jun 25 09:34:37 PDT 2009,NO_QUERY,kaila_,@whatadam  my brains hibernating. Give me cofffeeeeee
741764,negative,2266357402,Sun Jun 21 08:21:58 PDT 2009,NO_QUERY,jinxplayer,Boo at the new version of Songbird; the last.fm plugin now only plays 3 songs from your my library station before stopping automatically. 
1199878,positive,1985384538,Sun May 31 17:00:15 PDT 2009,NO_QUERY,Dreamiewinx,@amalinaaa NoNo its a reality show.Its just a part of it where the geeks get a makeover 
961032,positive,1826962736,Sun May 17 09:41:44 PDT 2009,NO_QUERY,jessi1809,Falling in love at a coffee shop -landon pigg 
664043,negative,2244343104,Fri Jun 19 14:37:21 PDT 2009,NO_QUERY,aaronbryanmz,its sad to think that a kid sumwhere won't even consider a career in music.bcuz he was nvr exposed to an instrument. 
516677,negative,2191128853,Tue Jun 16 04:35:17 PDT 2009,NO_QUERY,Dormousezzzz,"@Morrica Just hidden behind clouds, think I prefer it this way tho, I just burn in the sun "
92274,negative,1759962777,Sun May 10 20:20:51 PDT 2009,NO_QUERY,moniixmoore,ahhhhhhh siickness sux really bad. and colds suck aswell 
640965,negative,2235122394,Fri Jun 19 00:28:38 PDT 2009,NO_QUERY,maryvanessa,another headache.. damn it! 
632543,negative,2232706518,Thu Jun 18 20:16:47 PDT 2009,NO_QUERY,bambamGABBY,@lalamarika lol BIIIIIIITCH. i CANNOT believe you put the picture up of me.....meanie  TAKE IT OFFFFFFFFFF
989605,positive,1834895805,Mon May 18 04:32:39 PDT 2009,NO_QUERY,pavsaund,@EinarI Congrats on the MVP Einar 
234056,negative,1979504140,Sun May 31 03:20:02 PDT 2009,NO_QUERY,MissDJM,http://twitpic.com/6bqcb - 10+ hrs of traveling 2hr layover and 1 more flight left. I look like shit. 
1545995,positive,2182299364,Mon Jun 15 12:59:21 PDT 2009,NO_QUERY,susqhb,"@kellybean19 Can you play ball tomorrow, 5:30 in Central Park? I told them you're good enough to replace a dude.  We have extra gloves"
1523506,positive,2176589945,Mon Jun 15 04:16:10 PDT 2009,NO_QUERY,Pumbadig,@zoraphina I am yes but have easiest job in world and get payed to stand around 
1287271,positive,2002342090,Tue Jun 02 03:55:57 PDT 2009,NO_QUERY,ehmry816,drafting.  hopefully i can get books by my birthday.
496474,negative,2185580473,Mon Jun 15 17:35:42 PDT 2009,NO_QUERY,cookie2353783,Ow. Headache. 
659681,negative,2242237160,Fri Jun 19 11:56:35 PDT 2009,NO_QUERY,Big_Nikki,I found a band i like but its not on itunes damn 
121427,negative,1833505839,Sun May 17 23:30:18 PDT 2009,NO_QUERY,AnnReyWil,@cc_monkey that's not even fair 
250135,negative,1983142463,Sun May 31 12:35:09 PDT 2009,NO_QUERY,Rob__Drew,is getting sorted for work tomorrow 
481323,negative,2179597534,Mon Jun 15 09:19:21 PDT 2009,NO_QUERY,mrs_mkp,@QueenMcBitch yeah me too.  but it's a little late now 
558739,negative,2204820992,Wed Jun 17 03:13:09 PDT 2009,NO_QUERY,alicephilippa,Urg. Mops face with towel. It's not warm in here and I'm sweating like a pig 
1171651,positive,1980525414,Sun May 31 06:59:37 PDT 2009,NO_QUERY,tserivdd,"@fayeatot hahah! 15 years eh, milestone yun.  i really don't remember novs but i remember renzo. "
303680,negative,1999536667,Mon Jun 01 20:23:26 PDT 2009,NO_QUERY,Advances,@JoannaAngel sucks she never responds to twittes 
580022,negative,2213746862,Wed Jun 17 15:47:24 PDT 2009,NO_QUERY,VictoriaTetraul,@taylormoll he is a lucky duck but the bad thing is i cant keep a secret and i think my dad knows what we got him im trying to study too 
47228,negative,1677587102,Sat May 02 02:53:50 PDT 2009,NO_QUERY,emagz,@andyandpals dammit I wanna come  I have to work at 8 tomorrow. 
1466391,positive,2064470716,Sun Jun 07 06:21:21 PDT 2009,NO_QUERY,dinnirifani,wooooow! it's a busy daaaaay! 
1264044,positive,1999160731,Mon Jun 01 19:44:44 PDT 2009,NO_QUERY,hoangthetran,No work today 
1513188,positive,2175324550,Mon Jun 15 00:40:24 PDT 2009,NO_QUERY,mayamor24,Good morning to the world 
193005,negative,1969979789,Sat May 30 01:58:19 PDT 2009,NO_QUERY,lo2lu2a,Desperately trying to focus - but how can u concentrate on #work in the #hospital? Deadline looms - disinterest blooms - oh how it glooms 
200934,negative,1971782189,Sat May 30 07:53:12 PDT 2009,NO_QUERY,cille07,"bruises all over my legs, not good "
955590,positive,1825064249,Sun May 17 04:11:03 PDT 2009,NO_QUERY,OkLetsParty,"Lmfao, haha, i get it. Toy are fucking cute "
1516686,positive,2175748174,Mon Jun 15 01:53:03 PDT 2009,NO_QUERY,Coughe,Goodnight  don't be afraid to say it back
1347957,positive,2044735213,Fri Jun 05 09:45:15 PDT 2009,NO_QUERY,dancer841,freshmann year is overr  town center with amanda and paige.
654854,negative,2239652171,Fri Jun 19 08:48:15 PDT 2009,NO_QUERY,jeturner22,one 3hr exam to go 
140305,negative,1881004689,Fri May 22 03:16:04 PDT 2009,NO_QUERY,WesleyanAngel,@iampissed NO! You didn't remind me.. if they don't replay I will cry  Who was more excited than me?! No one.. weekend ruined lol
979665,positive,1833950009,Mon May 18 01:03:16 PDT 2009,NO_QUERY,mikiburgess,Happy Monday Morning to you all. Here comes yet another week!!!  
1232576,positive,1991989381,Mon Jun 01 08:00:44 PDT 2009,NO_QUERY,DianeEverSoDear,@sixsisters Love it! 
598579,negative,2219562968,Thu Jun 18 00:49:57 PDT 2009,NO_QUERY,NinoNouveariche,@psychmaster10 I'm hungry too 
1449641,positive,2062857021,Sun Jun 07 00:31:59 PDT 2009,NO_QUERY,iamsarahkelley,HOMEEEEEEEEEEEEE  had the best night ever. ilovecraigeryowens.
130023,negative,1835223448,Mon May 18 05:28:06 PDT 2009,NO_QUERY,natnah111,I can't concentrate on my homework 
865164,positive,1677410924,Sat May 02 01:56:28 PDT 2009,NO_QUERY,rachelreese,@iamchanelle Happy Birthday! 
1547952,positive,2182890919,Mon Jun 15 13:46:15 PDT 2009,NO_QUERY,KeiraChong,up: planning my summer  down: everyone has their own thing :'|
531241,negative,2196252057,Tue Jun 16 12:13:31 PDT 2009,NO_QUERY,sampje16,I'm so stressed out! Too much homework 
238284,negative,1980380215,Sun May 31 06:34:21 PDT 2009,NO_QUERY,leannenufc,"@cloverdash Still annoyed at stuff yesterday, and having to spend most of the day at the in-laws. I want to be at home "
334102,negative,2013503120,Tue Jun 02 22:50:11 PDT 2009,NO_QUERY,pm_41,"@travislongley OMG! MS IS GIVING AWAY FREE TECHNET PLUS!!! (Too bad my Wii is Opera-powered, because the site is IE-only.) "
228534,negative,1978280165,Sat May 30 22:54:35 PDT 2009,NO_QUERY,joetheblow,"Twisted knee at 3am, spent all night in absolute agony. So much for the 10k tunnel run "
657081,negative,2240824128,Fri Jun 19 10:12:24 PDT 2009,NO_QUERY,ITSMOHAMMAD,my pools gettin drained 
834718,positive,1558024995,Sun Apr 19 06:59:27 PDT 2009,NO_QUERY,jaimeebenach,listening to music.... summer is sooooo close!!! 
848389,positive,1564804143,Mon Apr 20 04:59:09 PDT 2009,NO_QUERY,felixdv,@enygma MyOracleSQL Standard Edition One. Time to look into Drizzle maybe? 
1529210,positive,2177520969,Mon Jun 15 06:15:07 PDT 2009,NO_QUERY,vanessajay89,Beach morning 
1456224,positive,2063480132,Sun Jun 07 02:49:48 PDT 2009,NO_QUERY,llsand,"ok that's it,i need to stop playing spymaster and get my butt moving.  Ladies and gentlemen, i will now proceed to workout, wish me luck "
13067,negative,1553079651,Sat Apr 18 13:19:10 PDT 2009,NO_QUERY,smp3000,I was just told I'm old 
978978,positive,1833886004,Mon May 18 00:48:54 PDT 2009,NO_QUERY,emilyeats,Just thoroughly enjoyed yet more caramelized cauliflower and served it with a salad of many textures - happy &amp; satisfied 
301254,negative,1998596680,Mon Jun 01 18:48:48 PDT 2009,NO_QUERY,wtbfreak,@lockehart i wanted you guys to play at javajazz on june 6th 
601174,negative,2221084504,Thu Jun 18 04:39:57 PDT 2009,NO_QUERY,helps_btv,@AngelicVampira that is  i was so sad about it.. still am.. Padapuppy? XD isn't harder to care about Padapuppy then about puppy? XD
147479,negative,1882792592,Fri May 22 07:29:43 PDT 2009,NO_QUERY,murphy69,@SmashleyPants you have me!    and @NINfreak7
538264,negative,2199032601,Tue Jun 16 16:55:36 PDT 2009,NO_QUERY,Maureen12683,"@ebassman Wait, u r a Sox fan?? Man, I thought u were cool   GO CUBBIES!!   haha Have a good show!"
1288276,positive,2002466259,Tue Jun 02 04:17:48 PDT 2009,NO_QUERY,NatxAxLie,@tschessler lawl indeed! you know me and @xtinamurphy have been cruising. 
1324185,positive,2014980175,Wed Jun 03 03:19:16 PDT 2009,NO_QUERY,TubOfCereal,yaaawn college glad we finishe early again 
825914,positive,1556570357,Sat Apr 18 23:22:33 PDT 2009,NO_QUERY,richtpt,Great night of fun! We ROCKED Guitar Hero World Tour!!! Need to do that more often with them. 
1582864,positive,2190364102,Tue Jun 16 02:30:59 PDT 2009,NO_QUERY,arcwhite,"This week in the gym: cardio firestorm! The goal: burn 3200 calories in cardio by end of week. 4km xtrainer, 4km row, 3.5km run, 4/week. "
1345852,positive,2044112850,Fri Jun 05 08:53:19 PDT 2009,NO_QUERY,ngorman1025,Heading to Gallup to run some errands before we leave for Fort Lauderdale tomorrow (I &lt;3 military conferences).  Then heading to Denver.  
905826,positive,1695219530,Mon May 04 05:33:24 PDT 2009,NO_QUERY,dgnorton,"@WriterCharly 100,000 / 60 = 1667 words/day.  1667 / 10 = 167 words/hour.  167 / 60 = 2.8 words/minute.  No pressure.  "
441627,negative,2067060038,Sun Jun 07 11:40:30 PDT 2009,NO_QUERY,xAllThatRemains,@i_DOMINATE my last day is june 16  how about you?
172383,negative,1963562459,Fri May 29 12:54:44 PDT 2009,NO_QUERY,danidooyo,is stuck in traffic 
1113235,positive,1972560846,Sat May 30 09:27:23 PDT 2009,NO_QUERY,crystal_am,Hope everyone had a great friday. . . Looking into loans today for school and working a double. . The american dream  ha ha
647437,negative,2236762526,Fri Jun 19 04:28:50 PDT 2009,NO_QUERY,PManiac,"had nandos for dinner, my stomach has become peri peri "
739369,negative,2265711140,Sun Jun 21 07:09:27 PDT 2009,NO_QUERY,ksapopstar,- Oh dear 
577884,negative,2212789876,Wed Jun 17 14:32:19 PDT 2009,NO_QUERY,z0mbix,"new job today. No more Debian, back to RedHat/CentOS "
1009843,positive,1880937334,Fri May 22 03:01:50 PDT 2009,NO_QUERY,MetaKongECWI,wildwindart @grader @seandeardorff @QueenRania @Zaraa_x @ReTwtr @GetMeFollowers MORE BIG THANK YOU'S!!! 
163207,negative,1957727853,Fri May 29 01:25:08 PDT 2009,NO_QUERY,geewhy,"@ryankanno ack, no can see @mustheartdogs either.  and weird, these tweets are in my mentions, but not my timeline (oh wait, new Twitter)"
1449631,positive,2062856448,Sun Jun 07 00:31:51 PDT 2009,NO_QUERY,EricaMarieB,"Oh...I'm seeing Unicorns &amp; Mermaids, its so time for me to go to bed! Nite Twiggas! "
63302,negative,1687487528,Sun May 03 08:49:45 PDT 2009,NO_QUERY,dnalevol,feeling blah today gotta headache and lil bit nauseous. so much for todays cardio 
1532669,positive,2178322174,Mon Jun 15 07:31:47 PDT 2009,NO_QUERY,jacobs101,going to run around with my mom today and grab a bite to eat  oh yeah and gran torino great movie
489062,negative,2182849618,Mon Jun 15 13:43:01 PDT 2009,NO_QUERY,chaRl_e123,i am sad **sigh** webshow is a no-go  mom wants to protect me :p on the plus side i get to go to 4-H camp this summer
755159,negative,2288242161,Mon Jun 22 18:54:24 PDT 2009,NO_QUERY,ThatJessGirl92,I wanna see mcfly live again 
44666,negative,1676931914,Fri May 01 23:45:47 PDT 2009,NO_QUERY,MEGABEAR,In for the night. Get well soon mom. 
803956,positive,1468449043,Tue Apr 07 01:44:17 PDT 2009,NO_QUERY,Naoij,@artemisrex lol! you're so mean to @Isak! Only because you're jealous 
205850,negative,1972981962,Sat May 30 10:15:07 PDT 2009,NO_QUERY,flowerdust,@willgoodwin i got really sick thursday night (like hospital sick) and won't be there this weekend 
1531377,positive,2178011504,Mon Jun 15 07:03:39 PDT 2009,NO_QUERY,ClareEH,i am a geek. i'm cataloguing my books  and scanning them by barcode into the 'puter 
253952,negative,1984115417,Sun May 31 14:28:22 PDT 2009,NO_QUERY,RioterStevens,My city has a massive boring gray skin...I hope I can paint big chunks of it...last night attack was fine but I need my homie boy with me 
264037,negative,1986734749,Sun May 31 19:14:40 PDT 2009,NO_QUERY,havepack,@EliteTravelGal haha. There aren't enough near me. I followed google maps 15 miles to one last week only to find out it has been closed 
